"","Name","SMILES","NG_hit"
"1552","LOXOPROFEN","CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1",0
"1553","ACEDOBEN","CC(=O)Nc1ccc(C(=O)O)cc1",0
"1554","ACTARIT","CC(=O)Nc1ccc(CC(=O)O)cc1",0
"1555","EPALRESTAT","CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O",0
"1556","BORNYL ACETATE","CC(=O)OC1CC2CCC1(C)C2(C)C",0
"1557","CHLOROBUTANOL","CC(C)(O)C(Cl)(Cl)Cl",0
"1558","PIRIBEDIL HYDROCHLORIDE","c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1",0
"1559","ETHENZAMIDE","CCOc1ccccc1C(N)=O",0
"1560","BENZYL ISOTHIOCYANATE","S=C=NCc1ccccc1",1
"1561","AMINOTHIAZOLE","Nc1nccs1",0
"1562","DIPYROCETYL","CC(=O)Oc1cccc(C(=O)O)c1OC(C)=O",0
"1563","DINITOLMIDE","Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-]",1
"1564","TIRATRICOL","O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1",1
"1565","ARTEMISININ","CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4",0
"1566","BUCLADESINE SODIUM","CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)([O-])OC2C1OC(=O)CCC.[Na+]",0
"1567","CHROMOCARB","O=C(O)c1cc(=O)c2ccccc2o1",0
"1568","ACEXAMIC ACID","CC(=O)NCCCCCC(=O)O",0
"1569","RETINYL ACETATE","CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C",0
"1570","PIPENZOLATE BROMIDE","CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-]",0
"1571","IPROHEPTINE HYDROCHLORIDE","CC(C)CCCC(C)NC(C)C.Cl",0
"1572","PRIDINOL METHANESULFONATE","CS(=O)(=O)O.OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1",0
"1573","AMBROXOL HYDROCHLORIDE","Cl.Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1",0
"1574","PYRITHYLDIONE","CCC1(CC)C(=O)C=CNC1=O",0
"1575","4-NAPHTHALIMIDOBUTYRIC ACID","O=C(O)CCCN1C(=O)c2cccc3cccc(c23)C1=O",0
"1576","URAPIDIL HYDROCHLORIDE","COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1.Cl",0
"1577","ISOLEUCINE (L)","CCC(C)C(N)C(=O)O",0
"1578","NITENPYRAM","CCN(Cc1ccc(Cl)nc1)C(=C[N+](=O)[O-])NC",0
"1579","CETRIMONIUM BROMIDE","CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-]",1
"1580","CITIOLONE","CC(=O)NC1CCSC1=O",0
"1581","CEFCAPENE PIVOXIL HYDROCHLORIDE","CCC=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CSC12)c1csc(N)n1.Cl",1
"1582","HEPTAMINOL HYDROCHLORIDE","CC(N)CCCC(C)(C)O.Cl",0
"1583","DIOSMIN","COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O",0
"1584","FIPEXIDE HYDROCHLORIDE","Cl.O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1",0
"1585","PAROXYPROPIONE","CCC(=O)c1ccc(O)cc1",0
"1586","MECLOFENOXATE HYDROCHLORIDE","CN(C)CCOC(=O)COc1ccc(Cl)cc1.Cl",0
"1587","NIFENAZONE","Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C",0
"1588","NIMESULIDE","CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1",0
"1589","HEXAMETHONIUM BROMIDE","C[N+](C)(C)CCCCCC[N+](C)(C)C.[Br-].[Br-]",0
"1590","TIMONACIC","O=C(O)C1CSCN1",0
"1591","THIODIGLYCOL","OCCSCCO",0
"1592","ALLYLTHIOUREA","C=CCNC(N)=S",0
"1593","DIMETRIDAZOLE","Cc1ncc([N+](=O)[O-])n1C",0
"1594","EXALAMIDE","CCCCCCOc1ccccc1C(N)=O",0
"1595","AMEZINIUM METILSULFATE","COS(=O)(=O)[O-].COc1cc(N)cn[n+]1-c1ccccc1",0
"1596","ALOIN","O=C1c2c(O)cccc2C(C2OC(CO)C(O)C(O)C2O)c2cc(CO)cc(O)c21",0
"1597","SALINOMYCIN, SODIUM","CCC(C(=O)[O-])C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1.[Na+]",0
"1598","CYPERMETHRIN","CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1",1
"1599","PRONETALOL HYDROCHLORIDE","CC(C)NCC(O)c1ccc2ccccc2c1.Cl",0
"1600","BRIVUDINE","O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C=CBr",0
"1601","EDARAVONE","CC1=NN(c2ccccc2)C(=O)C1",0
"1602","METITEPINE MESYLATE","CS(=O)(=O)O.CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2",1
"1603","FENIPENTOL","CCCCC(O)c1ccccc1",0
"1604","ORNITHINE HYDROCHLORIDE","Cl.NCCCC(N)C(=O)O",0
"1605","TIOXOLONE","O=c1oc2cc(O)ccc2s1",0
"1606","CHLORMIDAZOLE","Cc1nc2ccccc2n1Cc1ccc(Cl)cc1",1
"1607","ENOXOLONE","CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1",0
"1608","BROXALDINE","Cc1ccc2c(Br)cc(Br)c(OC(=O)c3ccccc3)c2n1",0
"1609","CHLORAZANIL HYDROCHLORIDE","Cl.Nc1ncnc(Nc2ccc(Cl)cc2)n1",0
"1610","HOMIDIUM BROMIDE","CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-]",1
"1611","SULFISOMIDINE","Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1",1
"1612","PIROMIDIC ACID","CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21",1
"1613","EPROBEMIDE","O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1",0
"1614","METERGOLINE","CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21",0
"1615","ETOSALAMIDE","CCOCCOc1ccccc1C(N)=O",0
"1616","ZALTOPROFEN","CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2",0
"1617","PENTOLINIUM TARTRATE","C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1.O=C([O-])C(O)C(O)C(=O)O.O=C([O-])C(O)C(O)C(=O)O",0
"1618","TROXIPIDE","COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC",0
"1619","CAPRYILIDENE","CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC",0
"1620","FENACLON","O=C(CCCl)NCCc1ccccc1",0
"1621","CLENBUTEROL HYDROCHLORIDE","CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1.Cl",0
"1622","CLOPERASTINE HYDROCHLORIDE","Cl.Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1",0
"1623","CYPROTERONE","CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C",0
"1624","THIOCTIC ACID","O=C(O)CCCCC1CCSS1",0
"1625","TULOBUTEROL HYDROCHLORIDE","CC(C)(C)NCC(O)c1ccccc1Cl.Cl",0
"1626","CYTISINE","O=c1cccc2n1CC1CNCC2C1",0
"1627","ESCIN","CC=C(C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C",0
"1628","PHENOTHRIN","CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C",0
"1629","METHOPRENE (S)","COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C",0
"1630","FORMESTANE","CC1=C2CCC3C4CCC(=O)C4(C)CCC3C2(C)CCC1=O",0
"1631","ANCITABINE HYDROCHLORIDE","Cl.N=c1ccn2c(n1)OC1C(O)C(CO)OC12",0
"1632","PROTIONAMIDE","CCCc1cc(C(N)=S)ccn1",0
"1633","GLICLAZIDE","Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1",0
"1634","NIMUSTINE HYDROCHLORIDE","Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1.Cl",0
"1635","TREHALOSE DIHYDRATE","O.O.OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O",0
"1636","PIPERONYL BUTOXIDE","CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2",0
"1637","ZOXAZOLAMINE","Nc1nc2cc(Cl)ccc2o1",0
"1638","BETAMIPRON","O=C(O)CCNC(=O)c1ccccc1",0
"1639","PROFLAVINE HEMISULFATE","Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O",1
"1640","PERINDOPRILAT","CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)O",0
"1641","CYCLANDELATE","CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1",0
"1642","IMATINIB","Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1",0
"1643","CARBARIL","CNC(=O)Oc1cccc2ccccc12",0
"1644","VANITIOLIDE","COc1cc(C(=S)N2CCOCC2)ccc1O",1
"1645","ETEBENECID","CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1",0
"1646","FTAXILIDE","Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O",0
"1647","beta-NAPHTHOL","Oc1ccc2ccccc2c1",0
"1648","BITOSCANATE","S=C=Nc1ccc(N=C=S)cc1",0
"1649","REBAMIPIDE","O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1",0
"1650","CARSALAM","O=c1[nH]c(=O)c2ccccc2o1",0
"1651","CARZENIDE","NS(=O)(=O)c1ccc(C(=O)O)cc1",0
"1652","CHLORAMINE-T","Cc1ccc(S(=O)(=O)[N-]Cl)cc1.[Na+]",0
"1653","CHLORINDIONE","O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1",0
"1654","CINCHOPHEN","O=C(O)c1cc(-c2ccccc2)nc2ccccc12",0
"1655","TRIMEBUTINE MALEATE","CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C.O=C(O)C=CC(=O)O",0
"1656","CHINIOFON","O=S(=O)([O-])c1cc(I)c(O)c2ncccc12.[Na+]",1
"1657","CHLORALOSE","OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O",0
"1658","DEFERIPRONE","Cc1c(O)c(=O)ccn1C",1
"1659","AFALANINE","CC(=O)NC(Cc1ccccc1)C(=O)O",0
"1660","CYSTINE","NC(CSSCC(N)C(=O)O)C(=O)O",0
"1661","DIACETAMATE","CC(=O)Nc1ccc(OC(C)=O)cc1",0
"1662","IRSOGLADINE MALEATE","Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1.O=C(O)C=CC(=O)O",0
"1663","EFLOXATE","CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1",0
"1664","EPIESTRIOL","CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O",0
"1665","SECNIDAZOLE","Cc1ncc([N+](=O)[O-])n1CC(C)O",0
"1666","MOROXYDINE HYDROCHLORIDE","Cl.N=C(N)NC(=N)N1CCOCC1",0
"1667","OROTIC ACID","O=C(O)c1cc(=O)[nH]c(=O)[nH]1",0
"1668","TIOGUANINE","Nc1nc(S)c2nc[nH]c2n1",1
"1669","MOXISYLYTE HYDROCHLORIDE","CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C.Cl",0
"1670","ISAXONINE","CC(C)Nc1ncccn1",0
"1671","AMPIROXICAM","CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21",0
"1672","ACIPIMOX","Cc1cnc(C(=O)O)c[n+]1[O-]",0
"1673","CLIMBAZOLE","CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1",0
"1674","METHOXYVONE","COc1cc(C)c2c(=O)c(-c3ccccc3)coc2c1",0
"1675","TRIMETAZIDINE DIHYDROCHLORIDE","COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl.Cl",0
"1676","OXEDRINE","CNCC(O)c1ccc(O)cc1",0
"1677","VALETHAMATE BROMIDE","CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-]",0
"1678","PRASTERONE","CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O",0
"1679","NAFTOPIDIL","COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1",0
"1680","ETHACRIDINE LACTATE","CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1",0
"1681","BAMBUTEROL HYDROCHLORIDE","CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1.Cl",0
"1682","TROXERUTIN","CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O",0
"1683","OXOLAMINE CITRATE","CCN(CC)CCc1nc(-c2ccccc2)no1.O=C(O)CC(O)(CC(=O)O)C(=O)O",0
"1684","PYRIPROXYFEN","CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1",0
"1685","ADIPIC ACID","O=C(O)CCCCC(=O)O",0
"1686","ARTEMOTIL","CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3",1
"1687","CARGLUMIC ACID","NC(=O)NC(CCC(=O)O)C(=O)O",0
"1688","CARBIMAZOLE","CCOC(=O)n1ccn(C)c1=S",0
"1689","SECURININE","O=C1C=C2C=CC3CC2(O1)C1CCCCN31",0
"1690","ERDOSTEINE","O=C(O)CSCC(=O)NC1CCSC1=O",0
"1691","LUFENURON","O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl",0
"1692","USNIC ACID","CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C",1
"1693","LIPOAMIDE","NC(=O)CCCCC1CCSS1",0
"1694","IDEBENONE","COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O",0
"1695","PYRITINOL","Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O",0
"1696","NITROXOLINE","O=[N+]([O-])c1ccc(O)c2ncccc12",1
"1697","CHLOROPYRAMINE HYDROCHLORIDE","CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1.Cl",0
"1698","FAMPROFAZONE","CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O",0
"1699","LUMEFANTRINE","CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1",0
"1700","DICHLORISONE ACETATE","CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C",0
"1701","OXYPHENONIUM BROMIDE","CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-]",0
"1702","CAMYLOFINE DIHYDROCHLORIDE","CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1.Cl.Cl",0
"1703","TRICLABENDAZOLE","CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1",0
"1704","TIGECYCLINE","CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O",0
"1705","BECLAMIDE","O=C(CCCl)NCc1ccccc1",0
"1706","meta-CRESYL ACETATE","CC(=O)Oc1cccc(C)c1",0
"1707","CYROMAZINE","Nc1nc(N)nc(NC2CC2)n1",0
"1708","PROXYPHYLLINE","CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C",0
"1709","IVABRADINE HYDROCHLORIDE","COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CC1Cc3cc(OC)c(OC)cc31)CC2.Cl",0
"1710","SUCRALOSE","OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl",0
"1711","NIALAMIDE","O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1",0
"1712","CLEMIZOLE HYDROCHLORIDE","Cl.Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1",1
"1713","BUFLOMEDIL HYDROCHLORIDE","COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1.Cl",0
"1714","CLORGILINE HYDROCHLORIDE","C#CCN(C)CCCOc1ccc(Cl)cc1Cl.Cl",0
"1715","NANOFIN","CC1CCCC(C)N1",0
"1716","PIDOLIC ACID","O=C1CCC(C(=O)O)N1",0
"1717","IDAZOXAN HYDROCHLORIDE","Cl.c1ccc2c(c1)OCC(C1=NCCN1)O2",0
"1718","PICOLAMINE","NCc1cccnc1",0
"1719","OXINIACIC ACID","O=C(O)c1ccc[n+]([O-])c1",0
"1720","DOCONEXENT","CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O",0
"1721","COUMARIN","O=c1ccc2ccccc2o1",0
"1722","TRIADIMEFON","CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1",0
"1723","TRICHLOROETHYLENE","ClC=C(Cl)Cl",0
"1724","EPINASTINE HYDROCHLORIDE","Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12",0
"1725","ANISODAMINE HYDROBROMIDE (+/-)","Br.CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C(O)C2",0
"1726","BENZOCLIDINE","O=C(OC1CN2CCC1CC2)c1ccccc1",0
"1727","ADELMIDROL","O=C(CCCCCCCC(=O)NCCO)NCCO",0
"1728","BUCETIN","CCOc1ccc(NC(=O)CC(C)O)cc1",0
"1729","BARBITAL","CCC1(CC)C(=O)NC(=O)NC1=O",0
"1730","CORTISONE","CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO",0
"1731","d-LIMONENE","C=C(C)C1CC=C(C)CC1",0
"1732","HYDROQUINIDINE","CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12",0
"1733","PIMETHIXENE MALEATE","CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1.O=C(O)C=CC(=O)O",0
"1734","ARTENIMOL","CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4",0
"1735","GENISTEIN","O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12",0
"1736","TIOPRONIN","CC(S)C(=O)NCC(=O)O",0
"1737","EFAROXAN HYDROCHLORIDE","CCC1(C2=NCCN2)Cc2ccccc2O1.Cl",0
"1738","N-METHYL (-)EPHEDRINE [1R,2S]","CC(C(O)c1ccccc1)N(C)C",0
"1739","SODIUM LACTATE","CC(O)C(=O)[O-].[Na+]",0
"1740","CEFTEZOLE","O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12",1
"1741","THIOPHANATE METHYL","COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC",0
"1742","METACETAMOL","CC(=O)Nc1cccc(O)c1",0
"1743","TEBUCONAZOLE","CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1",0
"1744","2-THIOURACIL","Oc1ccnc(S)n1",0
"1745","GRANISETRON HYDROCHLORIDE","CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2.Cl",0
"1746","MEPIROXOL","[O-][n+]1cccc(CO)c1",0
"1747","CRESOPIRINE","CC(=O)Oc1c(C)cccc1C(=O)O",0
"1748","PHENOLSULFONPHTHALEIN","O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21",0
"1749","GUANIDINE HYDROCHLORIDE","Cl.Cl.N=C(N)N",0
"1750","GUAIACOL","COc1ccccc1O",0
"1751","SILIBININ","COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O",0
"1752","CETALKONIUM CHLORIDE","CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-]",1
"1753","BEXAROTENE","C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C",0
"1754","BEXAROTENE","Cc1cc2c(cc1C(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C",0
"1755","NONIVAMIDE","CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1",0
"1756","CARMOFUR","CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O",0
"1757","CEPHARANTHINE","COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C",0
"1758","PROCODAZOLE","O=C(O)CCc1nc2ccccc2[nH]1",0
"1759","CINOCTRAMIDE","COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC",0
"1760","FURALTADONE","O=C1OC(CN2CCOCC2)CN1N=Cc1ccc([N+](=O)[O-])o1",1
"1761","MEXENEONE","COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1",0
"1762","METICRANE","Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2",0
"1763","MEPARFYLON","C#CC(C)(O)CC",0
"1764","PICONOL","OCc1ccccn1",0
"1765","DESLORATIDINE","Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1",0
"1766","HYDROXYPROGESTERONE","CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C",0
